0,0,0,0
-24.294,-37.057,-23.438,-116.73
-206.46,-181.95,-182.56,-190.63
-10.299,-26.579,-57.31,-153.22
-21.11,-31.389,-29.916,-133.55
-24.461,-29.382,-44.012,-57.732
-16.128,-18.567,-51.367,-147.75
-84.337,-93.991,-92.223,-150.84
-42.806,-44.043,-57.872,-60.209
-72.525,-81.354,-86.455,-156.23
-39.835,-40.73,-61.75,-56.064
-179.15,-178.38,-179.39,-189.42
-18.688,-30.722,-24.358,-130.26
-29.645,-32.383,-40.929,-62.557
-42.206,-53.121,-46.491,-131.16
-21.11,-31.389,-29.916,-133.55
-23.65,-27.516,-36.522,-67.153
-30.15,-42.013,-41.56,-135.95
-15.082,-26.935,-47.047,-145.79
-99.823,-106.36,-102.71,-149.63
-23.075,-34.636,-23.863,-91.217
-10.715,-19.436,-37.123,-142.31
-47.444,-47.074,-85.969,-58.123
-30.219,-32.218,-44.579,-53.59
-12.522,-21.712,-55.278,-151.02
-42.806,-44.043,-57.872,-60.209
-21.11,-31.389,-29.916,-133.55
-65.067,-70.203,-64.843,-113.82
-1028.7,-157.87,-169.52,-159.27
-21.11,-31.389,-29.916,-133.55
-16.243,-24.925,-40.649,-142.77
-16.243,-24.925,-40.649,-142.77
-9.9159,-16.556,-32.965,-140.91
-28.006,-31.624,-38.989,-67.378
-27.34,-28.051,-54.89,-48.737
-17.659,-31.122,-18.325,-98.01
-9.843,-9.4802,-26.177,-138.18
-9.843,-9.4802,-26.177,-138.18
-35.44,-38.398,-37.726,-89.432
-17.479,-22.344,-48.602,-146.15
-16.054,-26.614,-43.951,-144.14
-12.589,-15.518,-29.26,-138.31
-65.403,-65.44,-76.766,-70.601
-109.96,-111.75,-112.18,-117.53
-135.91,-138.57,-136.16,-165.25
-17.173,-28.507,-24.669,-71.241
-4.8923,-21.432,-42.692,-146.12
-156.13,-154.97,-160.4,-159.48
-22.854,-33.04,-39.231,-138.24
-44.78,-52.393,-44.472,-110
-16.243,-24.925,-40.649,-142.77
-23.623,-39.531,-29.933,-131.76
-19.073,-32.984,-25.513,-80.393
-16.128,-18.567,-51.367,-147.75
-33.289,-32.832,-96.92,-43.978
-20.162,-33,-60.766,-152.27
-10.299,-26.579,-57.31,-153.22
-19.989,-20.351,-45.287,-45.167
-79.378,-83.444,-80.386,-112.35
-86.651,-91.104,-87.126,-123.76
-47.605,-52.649,-48.558,-97.206
-86.441,-87.394,-94.198,-93.549
-83.747,-91.598,-88.944,-145.6
-28.565,-33.807,-47.291,-61.074
-9.9159,-16.556,-32.965,-140.91
-16.243,-24.925,-40.649,-142.77
-27.058,-46.552,-67.499,-154.21
-12.522,-21.712,-55.278,-151.02
-46.322,-45.873,-66.089,-55.122
-30.15,-42.013,-41.56,-135.95
-15.082,-26.935,-47.047,-145.79
-82.738,-82.846,-113.79,-89.429
-85.68,-85.984,-110.35,-90.788
-38.039,-37.418,-85.892,-51.201
-17.479,-22.344,-48.602,-146.15
-31.409,-35.887,-40.637,-73.925
-43.525,-47.753,-44.532,-94.858
-24.06,-30.294,-45.339,-60.704
-12.688,-27.898,-48.601,-147.89
-29.026,-29.273,-65.376,-46.846
-16.128,-18.567,-51.367,-147.75
-22.332,-32.907,-28.103,-78.208
-12.206,-17.05,-30.536,-138.36
-12.589,-15.518,-29.26,-138.31
-19.989,-20.351,-45.287,-45.167
-10.715,-19.436,-37.123,-142.31
-10.715,-19.436,-37.123,-142.31
-27.34,-28.051,-54.89,-48.737
-9.9159,-16.556,-32.965,-140.91
-81.341,-83.707,-83.625,-92.937
-61.965,-64.622,-61.954,-90.646
-1966.7,-177.7,-185.44,-178.28
-74.35,-74.011,-109.72,-79.717
-12.308,-30.465,-51.361,-149.12
-9.9159,-16.556,-32.965,-140.91
-9.9159,-16.556,-32.965,-140.91
-49.994,-50.12,-100.7,-62.052
-106.71,-109.35,-105.22,-121.33
-16.763,-16.217,-44.434,-44.717
-26.274,-26.097,-66.308,-46.956
-87.726,-91.717,-88.011,-136.33
-26.385,-37.644,-38.321,-135.55
-26.314,-38.387,-39.242,-135.59
-81.473,-81.023,-91.512,-87.5
-12.522,-21.712,-55.278,-151.02
-4.8923,-21.432,-42.692,-146.12
-48.001,-53.63,-48.283,-100.44
-21.11,-31.389,-29.916,-133.55
-17.659,-31.122,-18.325,-98.01
-9.9159,-16.556,-32.965,-140.91
-19.013,-33.855,-17.779,-109.26
-9.843,-9.4802,-26.177,-138.18
-23.354,-22.992,-64.728,-41.257
-9.9159,-16.556,-32.965,-140.91
-10.299,-26.579,-57.31,-153.22
-75.884,-78.803,-79.752,-91.096
-18.104,-20.384,-62.677,-45.841
-16.243,-24.925,-40.649,-142.77
-65.067,-70.203,-64.843,-113.82
-144.55,-146.06,-143.17,-169.81
-28.338,-39.118,-27.796,-112.07
-43.41,-43.177,-63.837,-55.567
-16.243,-24.925,-40.649,-142.77
-75.545,-79.315,-79.895,-99.161
-38.1,-48.066,-69.059,-153.43
-25.17,-25.452,-54.21,-48.134
-12.522,-21.712,-55.278,-151.02
-24.435,-28.494,-43.255,-55.567
-21.512,-21.718,-88.439,-40.325
-46.198,-46.666,-60.466,-58.598
-10.715,-19.436,-37.123,-142.31
-96.52,-101.97,-99.436,-147.64
-9.9159,-16.556,-32.965,-140.91
-16.128,-18.567,-51.367,-147.75
-12.206,-17.05,-30.536,-138.36
-87.815,-87.686,-104.42,-90.675
-34.418,-36.464,-47.377,-56.65
-31.824,-30.536,-96.894,-35.068
-30.15,-42.013,-41.56,-135.95
-10.299,-26.579,-57.31,-153.22
-15.082,-26.935,-47.047,-145.79
-33.922,-33.516,-60.046,-52.865
-30.453,-35.325,-48.136,-61.664
-22.122,-34.245,-56.216,-149.52
-4.8923,-21.432,-42.692,-146.12
-9.9159,-16.556,-32.965,-140.91
-25.199,-24.145,-86.876,-39.748
-25.199,-24.145,-86.876,-39.748
-49.09,-58.677,-62.104,-143.5
-23.65,-27.516,-36.522,-67.153
-43.5,-43.331,-79.253,-54.402
-12.522,-21.712,-55.278,-151.02
-161.3,-169.66,-160.47,-178.34
-23.452,-32.311,-16.517,-124.89
-13.155,-25.176,-14.577,-128.66
-16.128,-18.567,-51.367,-147.75
-116.94,-118.51,-117.86,-123.72
-77.598,-81.13,-79.128,-104.65
-27.659,-27.085,-88.184,-44.058
-4.8923,-21.432,-42.692,-146.12
-9.9159,-16.556,-32.965,-140.91
-28.67,-27.431,-96.302,-31.981
-28.006,-31.624,-38.989,-67.378
-20.665,-24.382,-58.548,-151.08
-158.04,-156.87,-163.05,-160.87
-12.747,-23.249,-20.184,-132.9
-5.7018,-12.64,-19.065,-135.04
-40.483,-39.636,-85.811,-50.607
-12.688,-27.898,-48.601,-147.89
-12.688,-27.898,-48.601,-147.89
-12.206,-17.05,-30.536,-138.36
-10.299,-26.579,-57.31,-153.22
-83.418,-82.944,-95.22,-89.025
-10.299,-26.579,-57.31,-153.22
-12.589,-15.518,-29.26,-138.31
-15.082,-26.935,-47.047,-145.79
-19.989,-20.351,-45.287,-45.167
