0,0,0,0
-1087.6,-38.778,-152.03,-42.344
-13262,-215.97,-229,-220.56
-1285.2,-39.547,-159.55,-44.273
-40.483,-39.636,-85.811,-50.607
-34.663,-32.993,-51.372,-47.569
-150.44,-136.48,-202.82,-148.18
-11921,-199.08,-222.98,-208.5
-41.376,-41.636,-43.883,-125.17
-8744.5,-187.52,-207.15,-190.89
-44.725,-44.409,-64.311,-51.871
-13337,-217.8,-229.98,-223.12
-36.18,-35.251,-52.499,-49.163
-8805.7,-84.7,-202.24,-94.585
-921.24,-98.247,-146.82,-102.28
-38.995,-36.79,-112.7,-40.124
-1369.5,-46.573,-164.79,-51.784
-1061.3,-91.464,-151.67,-96.458
-40.41,-36.828,-131.14,-40.267
-649.07,-164.25,-171.15,-166.32
-3111.8,-46.711,-189.45,-56.031
-28.3,-27.505,-96.124,-38.848
-47.777,-46.949,-100.42,-49.865
-73.292,-63.986,-191.42,-72.996
-2825,-75.325,-184.64,-83.571
-54.051,-51.705,-123.48,-55.382
-8805.7,-84.7,-202.24,-94.585
-3438.4,-141.97,-190.97,-148.63
-4150.2,-183.23,-203.24,-187.62
-41.64,-41.308,-62.752,-54.305
-42.829,-42.715,-62.342,-53.571
-28.093,-26.137,-103.82,-29.837
-1215.6,-34.025,-157.13,-38.348
-84.615,-74.053,-196.56,-82.913
-23.018,-20.403,-47.024,-42.365
-21.05,-18.06,-110.6,-22.155
-18.339,-14.356,-120.62,-19.101
-22.564,-19.246,-117.62,-23.022
-33.289,-32.832,-96.92,-43.978
-80.736,-80.1,-118.49,-83.689
-54.04,-53.289,-94.513,-60.343
-73.108,-63.679,-198.46,-71.25
-78.448,-78.317,-112,-83.831
-114.93,-116.61,-114.45,-142.51
-203.16,-201.1,-207.47,-201.18
-25.279,-24.32,-76.695,-42.429
-24.303,-21.887,-107.36,-21.668
-11812,-199.42,-222.21,-206.66
-1294.8,-72.342,-159.66,-77.772
-8964.1,-101.92,-204.62,-114.1
-85.819,-75.13,-196.63,-84.017
-5034.8,-84.7,-199.9,-94.644
-20.178,-16.991,-111.68,-20.792
-8965.6,-139.72,-205.69,-152.22
-42.289,-60.976,-41.627,-92.045
-945.38,-102.33,-148.34,-106.26
-33.209,-28.921,-134.13,-33.621
-18.231,-15.731,-102.05,-17.61
-9706.1,-159.42,-210.54,-169.06
-111.91,-110.92,-124.19,-113.6
-128.3,-115.61,-197.5,-126.24
-76.431,-76.725,-76.302,-125.38
-2173,-166.19,-188,-170.27
-34.313,-32.731,-59.325,-47.167
-37.027,-32.646,-36.55,-95.024
-63.498,-61.912,-63.813,-77.671
-126.07,-125.93,-131.8,-128.54
-36.821,-31.15,-40.912,-61.049
-51.494,-50.777,-93.873,-60.615
-71.084,-70.546,-109.11,-75.487
-42.829,-42.715,-62.342,-53.571
-82.318,-82.351,-114.58,-88.919
-9072,-154.92,-204.97,-164.8
-43.07,-42.32,-64.241,-52.804
-1174.4,-75.95,-155.3,-81.738
-43.07,-42.32,-64.241,-52.804
-47.777,-46.949,-100.42,-49.865
-26.945,-26.349,-65.846,-45.452
-31.45,-29.589,-58.501,-45.382
-34.063,-29.249,-147.53,-33.524
-57.703,-59.046,-57.219,-108.25
-27.969,-24.806,-39.57,-51.022
-34.817,-33.334,-60.646,-45.396
-24.027,-20.55,-119.15,-23.859
-65.023,-55.692,-194.49,-64.076
-26.491,-25.805,-96.186,-35.818
-1084.5,-27.134,-152.08,-31.578
-21.249,-18.815,-102.67,-19.865
-25.924,-25.562,-65.798,-44.664
-1501.2,-129.47,-173.26,-133.92
-62.475,-62.811,-62.699,-93.26
-11081,-201.33,-220.13,-206.23
-3997.8,-132.22,-194.73,-141.02
-23.07,-19.958,-79.744,-35.492
-3374.7,-42.968,-190.72,-52.674
-31.784,-25.235,-38.983,-67.283
-8787.1,-112.9,-203.65,-125.33
-1806.9,-156.8,-179.67,-161.11
-26.094,-25.478,-95.396,-35.711
-78.64,-68.602,-195.41,-77.599
-9765.3,-176.59,-210.38,-186.12
-51.213,-48.002,-55.339,-72.019
-51.213,-48.002,-55.339,-72.019
-79.689,-80.462,-77.839,-100.2
-1786.9,-86.946,-190.06,-95.426
-21.031,-18.933,-99.385,-23.735
-2990.5,-101.65,-187.35,-109.29
-41.093,-38.518,-119.96,-42.169
-29.571,-27.558,-57.472,-42.666
-2082.1,-51.827,-176.05,-58.996
-18.231,-15.731,-102.05,-17.61
-48.456,-40.422,-183.46,-49.068
-8659.2,-51.331,-203.47,-58.427
-31.824,-30.536,-96.894,-35.068
-39.303,-34.003,-39.581,-92.543
-69.897,-69.73,-79.554,-73.659
-29.824,-29.155,-95.677,-40.906
-34.997,-34.556,-79.866,-48.931
-8811.5,-148.39,-202.06,-159.37
-10808,-204.86,-219.85,-207.9
-1087.6,-38.778,-152.03,-42.344
-2225.1,-68.228,-178.74,-75.924
-28.989,-26.905,-104.19,-30.774
-1404.3,-115.33,-168.11,-121.25
-123.27,-122.78,-131.81,-125.9
-1196.3,-33.646,-155.83,-37.679
-36.821,-31.15,-40.912,-61.049
-25.439,-23.105,-81.105,-40.099
-5324.7,-54.619,-203.96,-61.811
-57.237,-60.053,-57.593,-102.66
-27.807,-27.004,-95.966,-36.763
-11099,-192.42,-218.76,-199.72
-32.79,-31.613,-50.434,-48.238
-1133.2,-52.686,-150.19,-58.676
-29.94,-29.563,-89.19,-47.874
-112.66,-111.88,-142.46,-116.02
-8855.2,-96.262,-203.41,-107.58
-95.629,-83.685,-200.29,-93.546
-79.376,-78.986,-105.13,-84.2
-1046.9,-30.646,-152.31,-34.157
-1099.8,-41.172,-152.3,-45.575
-57.095,-48.985,-183.09,-57.404
-39.854,-40.243,-43.23,-127.85
-2531.8,-141.7,-188.22,-147.68
-59.738,-25.609,-26.44,-126.21
-1087.6,-38.778,-152.03,-42.344
-1215.6,-34.025,-157.13,-38.348
-24.027,-20.55,-119.15,-23.859
-1174.7,-136.94,-171.46,-140.92
-21.008,-16.487,-137.76,-19.561
-1473.3,-73.015,-169.08,-80.026
-76.338,-66.964,-192.39,-75.783
-13076,-213.16,-228.49,-217.94
-18.231,-15.731,-102.05,-17.61
-69.253,-59.929,-197.24,-68.187
-1376.7,-92.633,-163.14,-98.054
-1173.5,-155.01,-173.62,-157.06
-98.18,-97.572,-127.86,-102.03
-24.488,-21.769,-106.17,-24.023
-17.389,-15.021,-101.68,-16.436
-25.468,-23.758,-81.81,-41.527
-28.865,-25.056,-130.18,-28.796
-34.318,-33.222,-93.225,-42.709
-73.646,-73.378,-80.037,-81.077
-3475.2,-181.25,-195.81,-183.18
-23.07,-19.958,-79.744,-35.492
-58.421,-50.086,-199.77,-57.405
-40.153,-37.643,-118.45,-40.266
-24.23,-19.875,-133.08,-22.958
-52.58,-44.43,-187.45,-53.252
-28.989,-26.905,-104.19,-30.774
-5105.9,-50.878,-201.95,-57.951
-88.907,-89.845,-96.093,-96.844
-25.278,-23.5,-100.54,-28.348
-33.579,-29.786,-130.93,-33.864
-35.584,-34.485,-94.327,-43.468
-25.952,-24.467,-70.73,-42.938
-12646,-210.34,-226.82,-215.24
-86.539,-83.777,-140.92,-89.014
-2151.3,-55.61,-177.66,-63.154
-48.686,-48.439,-99.157,-59.094
-26.039,-26.054,-33.132,-135.05
-8842.8,-85.778,-201.88,-95.766
-171.64,-162.31,-203.96,-169.87
-220.93,-47.871,-173.3,-53.914
-102.23,-89.879,-199.19,-100.31
-1011.5,-21.378,-149.75,-25.199
-52.58,-44.43,-187.45,-53.252
-28.706,-26.465,-106.83,-29.016
-11649,-207.91,-222.84,-211.29
-17.389,-15.021,-101.68,-16.436
-149.66,-136.26,-200.6,-147.57
-23.127,-18.384,-138.98,-21.994
-37.527,-36.455,-93.882,-46.142
-82.928,-82.949,-116.11,-89.033
-53.008,-46.387,-172.45,-52.517
-1288.2,-90.07,-158.89,-95.206
-1318.2,-52.201,-160.62,-58.594
-58.353,-50.162,-201.56,-57.344
-72.908,-63.668,-191.66,-72.66
-19.754,-17.028,-105.07,-21.026
