-52.401,-51.461,-37.233,-64.923
-667.28,-173.46,-145.86,-181.67
-75.97,-74.805,-20.542,-72.793
-82.332,-81.23,-39.876,-81.725
-84.279,-82.751,-13.75,-76.504
-84.279,-82.751,-13.75,-76.504
-84.654,-82.056,-20.869,-76.816
-2442.5,-191.52,-183.04,-194.65
-81.604,-78.775,-15.832,-74.805
-71.399,-71.595,-55.906,-76.787
-81.058,-78.968,-21.032,-76.607
-94.807,-92.959,-43.139,-91.83
-123.46,-123.13,-91.282,-124.95
-88.153,-86.528,-14.707,-81.012
-107.49,-106.58,-54.858,-103.42
-92.463,-91.51,-30.262,-86.769
-81.278,-78.951,-13.584,-75.774
-81.757,-79.735,-25.188,-78.021
-73.43,-72.821,-21.413,-71.205
